Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange
9612,03/02/2016 12:00:00 AM,03/07/2016 12:00:00 AM,Unauthorized Access,2016-03-02T00:00:00,,Turner Construction Company,,566,Business,Construction,Name,2016,500-999,Unknown
9612,03/02/2016 12:00:00 AM,03/07/2016 12:00:00 AM,Unauthorized Access,2016-03-02T00:00:00,,Turner Construction Company,,566,Business,Construction,Social Security Number,2016,500-999,Unknown
9612,03/02/2016 12:00:00 AM,03/07/2016 12:00:00 AM,Unauthorized Access,2016-03-02T00:00:00,,Turner Construction Company,,566,Business,Construction,Financial & Banking Information,2016,500-999,Unknown
9612,03/02/2016 12:00:00 AM,03/07/2016 12:00:00 AM,Unauthorized Access,2016-03-02T00:00:00,,Turner Construction Company,,566,Business,Construction,Other,2016,500-999,Unknown
9613,,03/14/2016 12:00:00 AM,Cyberattack,2011-12-01T00:00:00,2016-01-26T00:00:00,"Bailey's, Inc.",Malware,8844,Business,Retail,Name,2016,"1,000-9,999",Unknown
9613,,03/14/2016 12:00:00 AM,Cyberattack,2011-12-01T00:00:00,2016-01-26T00:00:00,"Bailey's, Inc.",Malware,8844,Business,Retail,Financial & Banking Information,2016,"1,000-9,999",Unknown
9613,,03/14/2016 12:00:00 AM,Cyberattack,2011-12-01T00:00:00,2016-01-26T00:00:00,"Bailey's, Inc.",Malware,8844,Business,Retail,Username and Password/Security Question Answers,2016,"1,000-9,999",Unknown
9613,,03/14/2016 12:00:00 AM,Cyberattack,2011-12-01T00:00:00,2016-01-26T00:00:00,"Bailey's, Inc.",Malware,8844,Business,Retail,Email Address and Password/Security Question Answers,2016,"1,000-9,999",Unknown
9613,,03/14/2016 12:00:00 AM,Cyberattack,2011-12-01T00:00:00,2016-01-26T00:00:00,"Bailey's, Inc.",Malware,8844,Business,Retail,Other,2016,"1,000-9,999",Unknown
9614,03/07/2016 12:00:00 AM,03/15/2016 12:00:00 AM,Cyberattack,2016-03-07T00:00:00,2016-03-07T00:00:00,Advance Auto Parts,Phishing,544,Business,Retail,Name,2016,500-999,0
9614,03/07/2016 12:00:00 AM,03/15/2016 12:00:00 AM,Cyberattack,2016-03-07T00:00:00,2016-03-07T00:00:00,Advance Auto Parts,Phishing,544,Business,Retail,Social Security Number,2016,500-999,0
9614,03/07/2016 12:00:00 AM,03/15/2016 12:00:00 AM,Cyberattack,2016-03-07T00:00:00,2016-03-07T00:00:00,Advance Auto Parts,Phishing,544,Business,Retail,Financial & Banking Information,2016,500-999,0
9614,03/07/2016 12:00:00 AM,03/15/2016 12:00:00 AM,Cyberattack,2016-03-07T00:00:00,2016-03-07T00:00:00,Advance Auto Parts,Phishing,544,Business,Retail,Other,2016,500-999,0
9615,,04/11/2016 12:00:00 AM,Cyberattack,2014-01-22T00:00:00,2016-02-08T00:00:00,"Schwaab, Inc.",Malware,2162,Business,Retail,Name,2016,"1,000-9,999",Unknown
9615,,04/11/2016 12:00:00 AM,Cyberattack,2014-01-22T00:00:00,2016-02-08T00:00:00,"Schwaab, Inc.",Malware,2162,Business,Retail,Financial & Banking Information,2016,"1,000-9,999",Unknown
9616,,04/18/2016 12:00:00 AM,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Name,2016,"10,000-49,999",Unknown
9616,,04/18/2016 12:00:00 AM,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Social Security Number,2016,"10,000-49,999",Unknown
9616,,04/18/2016 12:00:00 AM,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Driver's License or Washington ID Card Number,2016,"10,000-49,999",Unknown
9616,,04/18/2016 12:00:00 AM,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Financial & Banking Information,2016,"10,000-49,999",Unknown
9616,,04/18/2016 12:00:00 AM,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Full Date of Birth,2016,"10,000-49,999",Unknown
9616,,04/18/2016 12:00:00 AM,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Username and Password/Security Question Answers,2016,"10,000-49,999",Unknown
9616,,04/18/2016 12:00:00 AM,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Email Address and Password/Security Question Answers,2016,"10,000-49,999",Unknown
9616,,04/18/2016 12:00:00 AM,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Other,2016,"10,000-49,999",Unknown
9617,04/04/2016 12:00:00 AM,04/27/2016 12:00:00 AM,Unauthorized Access,,,AIM Inc.,,1639,Business,Retail,Name,2016,"1,000-9,999",Unknown
9617,04/04/2016 12:00:00 AM,04/27/2016 12:00:00 AM,Unauthorized Access,,,AIM Inc.,,1639,Business,Retail,Social Security Number,2016,"1,000-9,999",Unknown
9617,04/04/2016 12:00:00 AM,04/27/2016 12:00:00 AM,Unauthorized Access,,,AIM Inc.,,1639,Business,Retail,Driver's License or Washington ID Card Number,2016,"1,000-9,999",Unknown
9617,04/04/2016 12:00:00 AM,04/27/2016 12:00:00 AM,Unauthorized Access,,,AIM Inc.,,1639,Business,Retail,Financial & Banking Information,2016,"1,000-9,999",Unknown
9617,04/04/2016 12:00:00 AM,04/27/2016 12:00:00 AM,Unauthorized Access,,,AIM Inc.,,1639,Business,Retail,Military ID Number,2016,"1,000-9,999",Unknown
9617,04/04/2016 12:00:00 AM,04/27/2016 12:00:00 AM,Unauthorized Access,,,AIM Inc.,,1639,Business,Retail,Passport Number,2016,"1,000-9,999",Unknown
9621,,05/10/2016 12:00:00 AM,Unauthorized Access,,,LendUp Processing Center,,708,Finance,,Name,2016,500-999,Unknown
9621,,05/10/2016 12:00:00 AM,Unauthorized Access,,,LendUp Processing Center,,708,Finance,,Social Security Number,2016,500-999,Unknown
9621,,05/10/2016 12:00:00 AM,Unauthorized Access,,,LendUp Processing Center,,708,Finance,,Full Date of Birth,2016,500-999,Unknown
9621,,05/10/2016 12:00:00 AM,Unauthorized Access,,,LendUp Processing Center,,708,Finance,,Email Address and Password/Security Question Answers,2016,500-999,Unknown
9621,,05/10/2016 12:00:00 AM,Unauthorized Access,,,LendUp Processing Center,,708,Finance,,Other,2016,500-999,Unknown
9622,,05/11/2016 12:00:00 AM,Unauthorized Access,2016-04-12T00:00:00,,Olympia School District,,2145,Government,,Name,2016,"1,000-9,999",Unknown
9622,,05/11/2016 12:00:00 AM,Unauthorized Access,2016-04-12T00:00:00,,Olympia School District,,2145,Government,,Social Security Number,2016,"1,000-9,999",Unknown
9622,,05/11/2016 12:00:00 AM,Unauthorized Access,2016-04-12T00:00:00,,Olympia School District,,2145,Government,,Financial & Banking Information,2016,"1,000-9,999",Unknown
9622,,05/11/2016 12:00:00 AM,Unauthorized Access,2016-04-12T00:00:00,,Olympia School District,,2145,Government,,Other,2016,"1,000-9,999",Unknown
9623,01/30/2016 12:00:00 AM,06/06/2016 12:00:00 AM,Cyberattack,,2016-01-30T00:00:00,"Empathia, Inc.",Malware,602,Business,Professional Services,Name,2016,500-999,Unknown
9623,01/30/2016 12:00:00 AM,06/06/2016 12:00:00 AM,Cyberattack,,2016-01-30T00:00:00,"Empathia, Inc.",Malware,602,Business,Professional Services,Social Security Number,2016,500-999,Unknown
9623,01/30/2016 12:00:00 AM,06/06/2016 12:00:00 AM,Cyberattack,,2016-01-30T00:00:00,"Empathia, Inc.",Malware,602,Business,Professional Services,Full Date of Birth,2016,500-999,Unknown
9623,01/30/2016 12:00:00 AM,06/06/2016 12:00:00 AM,Cyberattack,,2016-01-30T00:00:00,"Empathia, Inc.",Malware,602,Business,Professional Services,Other,2016,500-999,Unknown
9625,09/29/2015 12:00:00 AM,06/10/2016 12:00:00 AM,Unauthorized Access,2014-02-19T00:00:00,2015-08-06T00:00:00,Grand Sierra Resort,,1061,Business,Hospitality,Name,2016,"1,000-9,999",500+
9625,09/29/2015 12:00:00 AM,06/10/2016 12:00:00 AM,Unauthorized Access,2014-02-19T00:00:00,2015-08-06T00:00:00,Grand Sierra Resort,,1061,Business,Hospitality,Financial & Banking Information,2016,"1,000-9,999",500+
9626,06/01/2016 12:00:00 AM,06/13/2016 12:00:00 AM,Theft or Mistake,2016-05-27T00:00:00,2016-06-01T00:00:00,The Tax Shack,,1000,Finance,,Name,2016,"1,000-9,999",1-99
9626,06/01/2016 12:00:00 AM,06/13/2016 12:00:00 AM,Theft or Mistake,2016-05-27T00:00:00,2016-06-01T00:00:00,The Tax Shack,,1000,Finance,,Social Security Number,2016,"1,000-9,999",1-99
9626,06/01/2016 12:00:00 AM,06/13/2016 12:00:00 AM,Theft or Mistake,2016-05-27T00:00:00,2016-06-01T00:00:00,The Tax Shack,,1000,Finance,,Financial & Banking Information,2016,"1,000-9,999",1-99
9626,06/01/2016 12:00:00 AM,06/13/2016 12:00:00 AM,Theft or Mistake,2016-05-27T00:00:00,2016-06-01T00:00:00,The Tax Shack,,1000,Finance,,Full Date of Birth,2016,"1,000-9,999",1-99
9627,09/17/2014 12:00:00 AM,06/16/2016 12:00:00 AM,Unauthorized Access,2014-05-13T00:00:00,2014-05-13T00:00:00,Uber Technologies,,1355,Business,Transportation,Name,2016,"1,000-9,999",100-199
9627,09/17/2014 12:00:00 AM,06/16/2016 12:00:00 AM,Unauthorized Access,2014-05-13T00:00:00,2014-05-13T00:00:00,Uber Technologies,,1355,Business,Transportation,Driver's License or Washington ID Card Number,2016,"1,000-9,999",100-199
9628,05/13/2016 12:00:00 AM,06/27/2016 12:00:00 AM,Cyberattack,2015-10-27T00:00:00,2016-03-21T00:00:00,Hard Rock Hotel & Casino Las Vegas,Malware,,Business,Hospitality,Financial & Banking Information,2016,Unknown,100-199
9629,05/17/2016 12:00:00 AM,06/28/2016 12:00:00 AM,Cyberattack,2016-01-31T00:00:00,2016-06-02T00:00:00,Noodles & Company,Malware,,Business,Hospitality,Financial & Banking Information,2016,Unknown,100-199
9630,05/01/2016 12:00:00 AM,07/06/2016 12:00:00 AM,Cyberattack,2015-12-02T00:00:00,2016-06-08T00:00:00,Wendy's,Malware,,Business,Hospitality,Financial & Banking Information,2016,Unknown,100-199
9632,06/08/2016 12:00:00 AM,07/16/2016 12:00:00 AM,Unauthorized Access,2015-04-01T00:00:00,,"NLU Products, LLC",,2527,Business,Retail,Name,2016,"1,000-9,999",Unknown
9632,06/08/2016 12:00:00 AM,07/16/2016 12:00:00 AM,Unauthorized Access,2015-04-01T00:00:00,,"NLU Products, LLC",,2527,Business,Retail,Financial & Banking Information,2016,"1,000-9,999",Unknown
9632,06/08/2016 12:00:00 AM,07/16/2016 12:00:00 AM,Unauthorized Access,2015-04-01T00:00:00,,"NLU Products, LLC",,2527,Business,Retail,Other,2016,"1,000-9,999",Unknown
9633,07/19/2016 12:00:00 AM,07/19/2016 12:00:00 AM,Cyberattack,2016-03-01T00:00:00,2016-07-31T00:00:00,CiCi Enterprises,Malware,,Business,Hospitality,Financial & Banking Information,2016,Unknown,100-199
9634,06/08/2016 12:00:00 AM,07/19/2016 12:00:00 AM,Cyberattack,2016-04-21T00:00:00,2016-06-13T00:00:00,San Antonio Shoemakers,Malware,511,Business,Retail,Name,2016,500-999,1-99
9634,06/08/2016 12:00:00 AM,07/19/2016 12:00:00 AM,Cyberattack,2016-04-21T00:00:00,2016-06-13T00:00:00,San Antonio Shoemakers,Malware,511,Business,Retail,Financial & Banking Information,2016,500-999,1-99
9635,07/13/2016 12:00:00 AM,08/03/2016 12:00:00 AM,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916,Health,,Name,2017,"1,000-9,999",Unknown
9635,07/13/2016 12:00:00 AM,08/03/2016 12:00:00 AM,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916,Health,,Social Security Number,2017,"1,000-9,999",Unknown
9635,07/13/2016 12:00:00 AM,08/03/2016 12:00:00 AM,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916,Health,,Full Date of Birth,2017,"1,000-9,999",Unknown
9635,07/13/2016 12:00:00 AM,08/03/2016 12:00:00 AM,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916,Health,,Medical Information,2017,"1,000-9,999",Unknown
9635,07/13/2016 12:00:00 AM,08/03/2016 12:00:00 AM,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916,Health,,Other,2017,"1,000-9,999",Unknown
9637,06/13/2016 12:00:00 AM,08/12/2016 12:00:00 AM,Unauthorized Access,2016-03-30T00:00:00,,"Valley Anesthesiology Consultants, Inc.",,611,Health,,Name,2017,500-999,Unknown
9637,06/13/2016 12:00:00 AM,08/12/2016 12:00:00 AM,Unauthorized Access,2016-03-30T00:00:00,,"Valley Anesthesiology Consultants, Inc.",,611,Health,,Social Security Number,2017,500-999,Unknown
9637,06/13/2016 12:00:00 AM,08/12/2016 12:00:00 AM,Unauthorized Access,2016-03-30T00:00:00,,"Valley Anesthesiology Consultants, Inc.",,611,Health,,Health Insurance Policy or ID Number,2017,500-999,Unknown
9637,06/13/2016 12:00:00 AM,08/12/2016 12:00:00 AM,Unauthorized Access,2016-03-30T00:00:00,,"Valley Anesthesiology Consultants, Inc.",,611,Health,,Medical Information,2017,500-999,Unknown
9638,07/15/2016 12:00:00 AM,08/18/2016 12:00:00 AM,Cyberattack,2016-01-02T00:00:00,2016-07-17T00:00:00,Eddie Bauer,Malware,73508,Business,Clothing,Name,2017,"50,000-999,999",100-199
9638,07/15/2016 12:00:00 AM,08/18/2016 12:00:00 AM,Cyberattack,2016-01-02T00:00:00,2016-07-17T00:00:00,Eddie Bauer,Malware,73508,Business,Clothing,Financial & Banking Information,2017,"50,000-999,999",100-199
9639,06/30/2016 12:00:00 AM,08/22/2016 12:00:00 AM,Cyberattack,2015-10-21T00:00:00,2016-04-07T00:00:00,KontrolFreek,Malware,625,Business,Other,Name,2017,500-999,200-299
9639,06/30/2016 12:00:00 AM,08/22/2016 12:00:00 AM,Cyberattack,2015-10-21T00:00:00,2016-04-07T00:00:00,KontrolFreek,Malware,625,Business,Other,Financial & Banking Information,2017,500-999,200-299
9640,08/18/2016 12:00:00 AM,08/30/2016 12:00:00 AM,Unauthorized Access,2016-07-16T00:00:00,2016-08-18T00:00:00,"Presnell Gage, PLLC",,2613,Finance,,Name,2017,"1,000-9,999",1-99
9640,08/18/2016 12:00:00 AM,08/30/2016 12:00:00 AM,Unauthorized Access,2016-07-16T00:00:00,2016-08-18T00:00:00,"Presnell Gage, PLLC",,2613,Finance,,Social Security Number,2017,"1,000-9,999",1-99
9640,08/18/2016 12:00:00 AM,08/30/2016 12:00:00 AM,Unauthorized Access,2016-07-16T00:00:00,2016-08-18T00:00:00,"Presnell Gage, PLLC",,2613,Finance,,Financial & Banking Information,2017,"1,000-9,999",1-99
9641,07/15/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Cyberattack,2016-02-16T00:00:00,2016-07-07T00:00:00,Kimpton Hotels & Restaurants,Malware,5428,Business,Hospitality,Name,2017,"1,000-9,999",100-199
9641,07/15/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Cyberattack,2016-02-16T00:00:00,2016-07-07T00:00:00,Kimpton Hotels & Restaurants,Malware,5428,Business,Hospitality,Financial & Banking Information,2017,"1,000-9,999",100-199
9642,07/22/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Theft or Mistake,2016-04-21T00:00:00,2016-06-13T00:00:00,Highline Medical Center,,12724,Health,,Name,2017,"10,000-49,999",1-99
9642,07/22/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Theft or Mistake,2016-04-21T00:00:00,2016-06-13T00:00:00,Highline Medical Center,,12724,Health,,Social Security Number,2017,"10,000-49,999",1-99
9642,07/22/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Theft or Mistake,2016-04-21T00:00:00,2016-06-13T00:00:00,Highline Medical Center,,12724,Health,,Health Insurance Policy or ID Number,2017,"10,000-49,999",1-99
9642,07/22/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Theft or Mistake,2016-04-21T00:00:00,2016-06-13T00:00:00,Highline Medical Center,,12724,Health,,Other,2017,"10,000-49,999",1-99
9643,08/19/2016 12:00:00 AM,09/02/2016 12:00:00 AM,Cyberattack,2016-04-25T00:00:00,,Noble House Hotels,Skimmers,1463,Business,Hospitality,Name,2017,"1,000-9,999",Unknown
9643,08/19/2016 12:00:00 AM,09/02/2016 12:00:00 AM,Cyberattack,2016-04-25T00:00:00,,Noble House Hotels,Skimmers,1463,Business,Hospitality,Financial & Banking Information,2017,"1,000-9,999",Unknown
9644,08/22/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Unauthorized Access,,,ACTIVEOutdoors,,1449645,Government,,Name,2017,"1,000,000+",Unknown
9644,08/22/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Unauthorized Access,,,ACTIVEOutdoors,,1449645,Government,,Social Security Number,2017,"1,000,000+",Unknown
9644,08/22/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Unauthorized Access,,,ACTIVEOutdoors,,1449645,Government,,Driver's License or Washington ID Card Number,2017,"1,000,000+",Unknown
9644,08/22/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Unauthorized Access,,,ACTIVEOutdoors,,1449645,Government,,Full Date of Birth,2017,"1,000,000+",Unknown
9644,08/22/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Unauthorized Access,,,ACTIVEOutdoors,,1449645,Government,,Other,2017,"1,000,000+",Unknown
9645,08/23/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Theft or Mistake,,,"Ascensus, Inc.",,1505,Finance,,Name,2017,"1,000-9,999",Unknown
9645,08/23/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Theft or Mistake,,,"Ascensus, Inc.",,1505,Finance,,Social Security Number,2017,"1,000-9,999",Unknown
9645,08/23/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Theft or Mistake,,,"Ascensus, Inc.",,1505,Finance,,Full Date of Birth,2017,"1,000-9,999",Unknown
9645,08/23/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Theft or Mistake,,,"Ascensus, Inc.",,1505,Finance,,Other,2017,"1,000-9,999",Unknown
9647,09/12/2016 12:00:00 AM,09/30/2016 12:00:00 AM,Unauthorized Access,2016-09-12T00:00:00,2016-09-12T00:00:00,Vaupell,,1198,Business,Manufacturing,Name,2017,"1,000-9,999",0
9647,09/12/2016 12:00:00 AM,09/30/2016 12:00:00 AM,Unauthorized Access,2016-09-12T00:00:00,2016-09-12T00:00:00,Vaupell,,1198,Business,Manufacturing,Social Security Number,2017,"1,000-9,999",0
9647,09/12/2016 12:00:00 AM,09/30/2016 12:00:00 AM,Unauthorized Access,2016-09-12T00:00:00,2016-09-12T00:00:00,Vaupell,,1198,Business,Manufacturing,Full Date of Birth,2017,"1,000-9,999",0
9647,09/12/2016 12:00:00 AM,09/30/2016 12:00:00 AM,Unauthorized Access,2016-09-12T00:00:00,2016-09-12T00:00:00,Vaupell,,1198,Business,Manufacturing,Other,2017,"1,000-9,999",0
9649,09/30/2016 12:00:00 AM,10/19/2016 12:00:00 AM,Cyberattack,2016-05-29T00:00:00,2016-07-22T00:00:00,Eastwood Company,Malware,633,Business,Other,Name,2017,500-999,100-199
9649,09/30/2016 12:00:00 AM,10/19/2016 12:00:00 AM,Cyberattack,2016-05-29T00:00:00,2016-07-22T00:00:00,Eastwood Company,Malware,633,Business,Other,Financial & Banking Information,2017,500-999,100-199
9649,09/30/2016 12:00:00 AM,10/19/2016 12:00:00 AM,Cyberattack,2016-05-29T00:00:00,2016-07-22T00:00:00,Eastwood Company,Malware,633,Business,Other,Other,2017,500-999,100-199
9650,10/07/2016 12:00:00 AM,11/04/2016 12:00:00 AM,Cyberattack,,,Rebecca Minkoff LLC,,549,Business,Retail,Name,2017,500-999,Unknown
9650,10/07/2016 12:00:00 AM,11/04/2016 12:00:00 AM,Cyberattack,,,Rebecca Minkoff LLC,,549,Business,Retail,Financial & Banking Information,2017,500-999,Unknown
9650,10/07/2016 12:00:00 AM,11/04/2016 12:00:00 AM,Cyberattack,,,Rebecca Minkoff LLC,,549,Business,Retail,Username and Password/Security Question Answers,2017,500-999,Unknown
9651,,11/09/2016 12:00:00 AM,Cyberattack,2016-09-07T00:00:00,2016-10-24T00:00:00,Eileen Fisher Inc.,Malware,755,Business,Clothing,Name,2017,500-999,Unknown
9651,,11/09/2016 12:00:00 AM,Cyberattack,2016-09-07T00:00:00,2016-10-24T00:00:00,Eileen Fisher Inc.,Malware,755,Business,Clothing,Financial & Banking Information,2017,500-999,Unknown
9651,,11/09/2016 12:00:00 AM,Cyberattack,2016-09-07T00:00:00,2016-10-24T00:00:00,Eileen Fisher Inc.,Malware,755,Business,Clothing,Other,2017,500-999,Unknown
9652,07/14/2016 12:00:00 AM,11/09/2016 12:00:00 AM,Cyberattack,,,UFCW Local 655 Food Employers Pension Plan,Ransomware,556,Finance,,Name,2017,500-999,Unknown
9652,07/14/2016 12:00:00 AM,11/09/2016 12:00:00 AM,Cyberattack,,,UFCW Local 655 Food Employers Pension Plan,Ransomware,556,Finance,,Social Security Number,2017,500-999,Unknown
9652,07/14/2016 12:00:00 AM,11/09/2016 12:00:00 AM,Cyberattack,,,UFCW Local 655 Food Employers Pension Plan,Ransomware,556,Finance,,Financial & Banking Information,2017,500-999,Unknown
9652,07/14/2016 12:00:00 AM,11/09/2016 12:00:00 AM,Cyberattack,,,UFCW Local 655 Food Employers Pension Plan,Ransomware,556,Finance,,Full Date of Birth,2017,500-999,Unknown
9654,11/04/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Cyberattack,2015-10-03T00:00:00,2016-10-09T00:00:00,Springfield Armory,Malware,512,Business,Other,Name,2017,500-999,300-399
9654,11/04/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Cyberattack,2015-10-03T00:00:00,2016-10-09T00:00:00,Springfield Armory,Malware,512,Business,Other,Financial & Banking Information,2017,500-999,300-399
9654,11/04/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Cyberattack,2015-10-03T00:00:00,2016-10-09T00:00:00,Springfield Armory,Malware,512,Business,Other,Other,2017,500-999,300-399
9655,,11/18/2016 12:00:00 AM,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Name,2017,Unknown,Unknown
9655,,11/18/2016 12:00:00 AM,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Social Security Number,2017,Unknown,Unknown
9655,,11/18/2016 12:00:00 AM,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Full Date of Birth,2017,Unknown,Unknown
9655,,11/18/2016 12:00:00 AM,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Student ID Number,2017,Unknown,Unknown
9655,,11/18/2016 12:00:00 AM,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Other,2017,Unknown,Unknown
9656,10/21/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Cyberattack,2016-03-09T00:00:00,2016-10-22T00:00:00,Island Hotel Company Limited,Malware,,Business,Hospitality,Name,2017,Unknown,200-299
9656,10/21/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Cyberattack,2016-03-09T00:00:00,2016-10-22T00:00:00,Island Hotel Company Limited,Malware,,Business,Hospitality,Financial & Banking Information,2017,Unknown,200-299
